episode_index,reward,success,active_strategy,steps,compute_cost,learning_progress,fallback_triggered
0,0.7399000060090347,True,tempered_reward,60,0.1,0.007956959580528231,False
1,0.790647027011098,True,tempered_reward,60,0.1,0.0005689873155358515,False
2,0.8332859481331116,True,tempered_reward,60,0.1,-0.0015790360093264233,False
3,0.8363963294468932,True,tempered_reward,60,0.1,0.0014666253815917981,False
4,0.7994471978351227,True,tempered_reward,60,0.1,-0.00025826136345417824,False
5,0.8978572184994246,True,tempered_reward,60,0.1,0.0007895689235404994,False
6,0.8622309956800522,True,tempered_reward,60,0.1,-2.7451513216595705e-05,False
7,0.8456815820668344,True,tempered_reward,60,0.1,0.0002579076067659262,False
8,0.8325675301254909,True,tempered_reward,60,0.1,-0.0007397313368272818,False
9,0.8554395458979972,True,tempered_reward,60,0.1,-0.000505671896939532,False
10,0.8248122300722182,True,tempered_reward,60,0.1,0.0001037507616277337,False
11,0.8461912097238303,True,tempered_reward,60,0.1,0.0004918889544506921,False
12,0.8177400571171912,True,tempered_reward,60,0.1,-0.0004438470362955619,False
13,0.8543248055265006,True,tempered_reward,60,0.1,6.563465764549137e-05,False
14,0.8384744782523572,True,tempered_reward,60,0.1,0.0003282598268177191,False
15,0.8067092678705127,True,tempered_reward,60,0.1,-0.0010248924535453119,False
16,0.8140095881681504,True,tempered_reward,60,0.1,0.0008643275584530282,False
17,0.871729858839494,True,tempered_reward,60,0.1,-7.288076121462206e-05,False
18,0.8760924630318148,True,tempered_reward,60,0.1,9.108741358515582e-05,False
19,0.8473056699586646,True,tempered_reward,60,0.1,0.00024830706348492236,False
20,0.8522158364494008,True,tempered_reward,60,0.1,-5.590077750288562e-05,False
21,0.8017409059454845,True,tempered_reward,60,0.1,-0.000569699934772977,False
22,0.7810575143520018,True,tempered_reward,60,0.1,-0.0003103991062339421,False
23,0.8401555880946544,True,tempered_reward,60,0.1,0.0003568692726026723,False
24,0.8985927470400521,True,tempered_reward,60,0.1,0.000734901700173494,False
25,0.834868783962898,True,tempered_reward,60,0.1,-0.00018069224841857356,False
26,0.860375369265036,True,tempered_reward,60,0.1,8.37148162058802e-05,False
27,0.8462560795582881,True,tempered_reward,60,0.1,-0.0003167659543192462,False
28,0.8617012073618339,True,tempered_reward,60,0.1,-0.00032349884374210193,False
29,0.8172228213456179,True,tempered_reward,60,0.1,-8.746987519513046e-05,False
30,0.8101848873905912,True,tempered_reward,60,0.1,-0.00013813766799516402,False
31,0.8391264152575238,True,tempered_reward,60,0.1,0.00043350949306121084,False
32,0.8095762170458041,True,tempered_reward,60,0.1,-0.0012588903781993103,False
33,0.8283628914693733,True,tempered_reward,60,0.1,0.001361923627680219,False
34,0.8785931364571131,True,tempered_reward,60,0.1,-9.154722354248006e-05,False
35,0.8573864712247415,True,tempered_reward,60,0.1,0.0003727974211356141,False
36,0.8711826454985335,True,tempered_reward,60,0.1,0.0006610898307009783,False
37,0.8098133223130504,True,tempered_reward,60,0.1,-0.000447329068401083,False
38,0.8505867337255577,True,tempered_reward,60,0.1,-0.0008263022567134644,False
39,0.8181531656560795,True,tempered_reward,60,0.1,-0.00022688788664086226,False
40,0.8269909210628117,True,tempered_reward,60,0.1,0.00047880662480487095,False
41,0.8812658284578682,True,tempered_reward,60,0.1,-0.00029583730003945505,False
42,0.8674495270055113,True,tempered_reward,60,0.1,0.0009422234727017309,False
43,0.7984101475559661,True,tempered_reward,60,0.1,-0.0008943656351904269,False
44,0.8195253329362581,True,tempered_reward,60,0.1,-0.00044083498511512573,False
