window_index,start_episode,end_episode,reward_mean,reward_variance,success_rate,cumulative_reward,switches,compute_cost_mean,recovery_time,learning_progress_mean,utility_reward_mean,utility_reward_variance,utility_compute_cost,utility_switch_cost
0,0,17,0.4534991046540712,0.000812805915516736,0.0,8.16298388377328,0,0.12000000000000001,0.0,0.00021834198467658562,0.4534991046540712,0.000812805915516736,0.12000000000000001,0.0
1,1,18,0.4535848435337746,0.0008067718740427354,0.0,8.164527183607943,0,0.12000000000000001,0.0,3.5187336872810165e-06,0.4535848435337746,0.0008067718740427354,0.12000000000000001,0.0
2,2,19,0.4540593148628769,0.0008035847955475154,0.0,8.173067667531784,0,0.12000000000000001,0.0,1.1706264881378552e-07,0.4540593148628769,0.0008035847955475154,0.12000000000000001,0.0
3,3,20,0.4584913017554485,0.0007949110095660154,0.0,8.252843431598073,0,0.12000000000000001,0.0,3.894487325165428e-09,0.4584913017554485,0.0007949110095660154,0.12000000000000001,0.0
4,4,21,0.46022981183842493,0.0007896150698051641,0.0,8.284136613091649,0,0.12000000000000001,0.0,1.2956337164754023e-10,0.46022981183842493,0.0007896150698051641,0.12000000000000001,0.0
5,5,22,0.4593312782999115,0.0008032804603546117,0.0,8.267963009398407,0,0.12000000000000001,0.0,4.310366037160813e-12,0.4593312782999115,0.0008032804603546117,0.12000000000000001,0.0
6,6,23,0.46632425970834973,0.0014370009712737506,0.0,8.393836674750295,0,0.12000000000000001,0.0,1.433985926635125e-13,0.46632425970834973,0.0014370009712737506,0.12000000000000001,0.0
7,7,24,0.4651022162003397,0.0015220183565472197,0.0,8.371839891606115,0,0.12000000000000001,0.0,4.770202190602825e-15,0.4651022162003397,0.0015220183565472197,0.12000000000000001,0.0
8,8,25,0.46412276796750707,0.0015187426638989267,0.0,8.354209823415127,0,0.12000000000000001,0.0,1.5829088881398063e-16,0.46412276796750707,0.0015187426638989267,0.12000000000000001,0.0
9,9,26,0.46785775482823155,0.0013901742468869374,0.0,8.421439586908168,0,0.12000000000000001,0.0,4.878252683959021e-18,0.46785775482823155,0.0013901742468869374,0.12000000000000001,0.0
10,10,27,0.47006222916683654,0.001376289305380793,0.0,8.461120125003058,0,0.12000000000000001,0.0,0.0,0.47006222916683654,0.001376289305380793,0.12000000000000001,0.0
11,11,28,0.47314773066532784,0.0012943393634373649,0.0,8.516659151975901,0,0.12000000000000001,0.0,0.0,0.47314773066532784,0.0012943393634373649,0.12000000000000001,0.0
12,12,29,0.4765410719052634,0.0012848743261706123,0.0,8.57773929429474,0,0.12000000000000001,0.0,0.0,0.4765410719052634,0.0012848743261706123,0.12000000000000001,0.0
13,13,30,0.47115001972412895,0.0016730317657498819,0.0,8.48070035503432,0,0.12000000000000001,0.0,0.0,0.47115001972412895,0.0016730317657498819,0.12000000000000001,0.0
14,14,31,0.46801501842082655,0.0014949623381702581,0.0,8.424270331574878,0,0.12000000000000001,0.0,0.0,0.46801501842082655,0.0014949623381702581,0.12000000000000001,0.0
15,15,32,0.4618228180231051,0.0024835586143283415,0.0,8.312810724415892,0,0.12000000000000001,0.0,0.0,0.4618228180231051,0.0024835586143283415,0.12000000000000001,0.0
16,16,33,0.4602431916875248,0.0024175850099674503,0.0,8.284377450375446,0,0.12000000000000001,0.0,0.0,0.4602431916875248,0.0024175850099674503,0.12000000000000001,0.0
17,17,34,0.45878213102753473,0.0024525815667816313,0.0,8.258078358495625,0,0.12000000000000001,0.0,0.0,0.45878213102753473,0.0024525815667816313,0.12000000000000001,0.0
18,18,35,0.4599620649684094,0.0025129031754885954,0.0,8.27931716943137,0,0.12000000000000001,0.0,0.0,0.4599620649684094,0.0025129031754885954,0.12000000000000001,0.0
19,19,36,0.46390563141762065,0.0024551961412381897,0.0,8.350301365517172,0,0.12000000000000001,0.0,0.0,0.46390563141762065,0.0024551961412381897,0.12000000000000001,0.0
