episode_index,reward,success,active_strategy,steps,compute_cost,learning_progress,fallback_triggered
0,0.7044316029427492,False,tempered_reward,60,0.1,0.007558166209747966,False
1,0.7882493063694974,True,tempered_reward,60,0.1,-0.00016772785031272477,False
2,0.795412347804959,True,tempered_reward,60,0.1,0.0008850115780415446,False
3,0.7835600583112196,False,tempered_reward,60,0.1,-0.001287111255238066,False
4,0.7867808452641273,True,tempered_reward,60,0.1,-1.913996050295445e-05,False
5,0.8609192021808965,True,tempered_reward,60,0.1,0.0019459595303701893,False
6,0.8592542217836784,True,tempered_reward,60,0.1,-0.0006338885797293284,False
7,0.8226692235759452,True,tempered_reward,60,0.1,-0.0007852035285438541,False
8,0.7779076041733938,False,tempered_reward,60,0.1,-0.0011403711228040883,False
9,0.7435212928328468,False,tempered_reward,60,0.1,0.0010273035808681275,False
10,0.8564519435123202,True,tempered_reward,60,0.1,0.0005946708611905198,False
11,0.8394045811356917,True,tempered_reward,60,0.1,-0.0004247653510971875,False
12,0.8373460868749663,True,tempered_reward,60,0.1,0.0005205087626375579,False
13,0.853295405691061,True,tempered_reward,60,0.1,0.0004603815436426517,False
14,0.8479495210094178,True,tempered_reward,60,0.1,-0.0004781250389050251,False
15,0.84626301465946,True,tempered_reward,60,0.1,-3.237239138586719e-05,False
16,0.8680582293247081,True,tempered_reward,60,0.1,0.0002041521138218742,False
17,0.8032141753661546,True,tempered_reward,60,0.1,-0.0009608831026088726,False
18,0.8048937188355916,True,tempered_reward,60,0.1,-0.0007631202167715086,False
19,0.8461525890999391,True,tempered_reward,60,0.1,0.001706390010722205,False
20,0.8490044553022801,True,tempered_reward,60,0.1,0.0002267397654728979,False
21,0.8735344706617423,True,tempered_reward,60,0.1,-0.00018083935901715606,False
22,0.817991756101848,True,tempered_reward,60,0.1,-0.0002500722713925189,False
23,0.8467970067922915,True,tempered_reward,60,0.1,0.0005454255419980236,False
24,0.8694002581184485,True,tempered_reward,60,0.1,-0.0005159983059448203,False
25,0.8331600373469599,True,tempered_reward,60,0.1,0.00012495624730438822,False
26,0.8272929308103533,True,tempered_reward,60,0.1,0.000603278564607788,False
27,0.838321150391005,True,tempered_reward,60,0.1,-0.0012824201811274768,False
28,0.8206973567848224,True,tempered_reward,60,0.1,0.00033667840447715867,False
29,0.8299731568904911,True,tempered_reward,60,0.1,-0.0005970969944319985,False
30,0.8227116933939216,True,tempered_reward,60,0.1,0.00046719332267499504,False
31,0.8579846733398859,True,tempered_reward,60,0.1,0.00037545362487021263,False
32,0.8456560368009531,True,tempered_reward,60,0.1,-0.00022355387223356172,False
33,0.7840160245764208,True,tempered_reward,60,0.1,-0.0005431239778488084,False
34,0.7857544830922719,True,tempered_reward,60,0.1,0.0004068021799743249,False
35,0.804398283211057,True,tempered_reward,60,0.1,0.00010789486015150655,False
36,0.8788834760805493,True,tempered_reward,60,0.1,4.088926429232642e-05,False
37,0.845575516752754,True,tempered_reward,60,0.1,-0.00013108157096036743,False
38,0.8633205954894596,True,tempered_reward,60,0.1,-0.00016498058194172605,False
39,0.8429851003237901,True,tempered_reward,60,0.1,-6.246768231166211e-05,False
40,0.8427364504343202,True,tempered_reward,60,0.1,1.2401479185038719e-05,False
41,0.8079440107237417,True,tempered_reward,60,0.1,0.0005270061815305427,False
42,0.8340381498334926,True,tempered_reward,60,0.1,6.232221039648526e-05,False
43,0.7755658120164206,False,tempered_reward,60,0.1,-0.001511927811075418,False
44,0.8378446027259646,True,tempered_reward,60,0.1,0.0013503050679361786,False
45,0.8326412263575248,True,tempered_reward,60,0.1,-0.0008707331179331756,False
46,0.7783153640038937,True,tempered_reward,60,0.1,0.000877247154107295,False
47,0.8679395297559382,True,tempered_reward,60,0.1,0.0002674629033433074,False
48,0.8620382165065489,True,tempered_reward,60,0.1,0.0006939501358820321,False
49,0.8835245163518143,True,tempered_reward,60,0.1,-0.0003501468489381173,False
50,0.8618780533009592,True,tempered_reward,60,0.1,-0.0008142608492966922,False
51,0.7930164449923347,True,tempered_reward,60,0.1,2.4448216600033344e-05,False
52,0.786664326011941,True,tempered_reward,60,0.1,-0.0008426881355784732,False
53,0.7743067118695273,True,tempered_reward,60,0.1,0.00011994482000278935,False
54,0.8184096462442583,True,tempered_reward,60,0.1,0.0008737127086227795,False
55,0.8019950208411102,True,tempered_reward,60,0.1,-0.0019775299253413313,False
56,0.8041195915932258,True,tempered_reward,60,0.1,0.0019346927995798106,False
57,0.8306528547238983,True,tempered_reward,60,0.1,-0.0003039194310483384,False
58,0.8013525578407855,True,tempered_reward,60,0.1,-8.756021793909404e-05,False
59,0.8236628428762176,True,tempered_reward,60,0.1,0.00010658874600250982,False
60,0.8070391306636715,True,tempered_reward,60,0.1,-0.00028658337548621203,False
61,0.7737527778636596,True,tempered_reward,60,0.1,-0.00127919250589358,False
62,0.7491906569715909,True,tempered_reward,60,0.1,0.00024572642905955436,False
63,0.7563215704971864,True,tempered_reward,60,0.1,0.000819285844258603,False
64,0.7913330032088342,True,tempered_reward,60,0.1,-0.0001602028507308062,False
65,0.7377300376365029,True,tempered_reward,60,0.1,-0.00033748617384185184,False
66,0.7328063164382377,True,tempered_reward,60,0.1,0.00022268952894812972,False
67,0.7523092536878642,True,tempered_reward,60,0.1,0.00028614705470360785,False
68,0.7589965772718732,True,tempered_reward,60,0.1,-0.0003452852661603297,False
69,0.7662236737334724,True,tempered_reward,60,0.1,0.0003206971169369743,False
70,0.7567272787015893,True,tempered_reward,60,0.1,-0.0004409373552708096,False
71,0.7420519537058127,True,tempered_reward,60,0.1,1.140971878558772e-05,False
72,0.747891817941051,True,tempered_reward,60,0.1,3.6239924900253556e-05,False
73,0.7431624257287119,True,tempered_reward,60,0.1,-0.00017671951703599845,False
74,0.7227237776204196,True,tempered_reward,60,0.1,-0.00012104031805320048,False
75,0.7336120724488815,True,tempered_reward,60,0.1,9.805698860377299e-05,False
76,0.7300749109251807,True,tempered_reward,60,0.1,-3.3564201658981e-05,False
77,0.7112844259499321,True,tempered_reward,60,0.1,-0.0001522181444487125,False
78,0.7226521986961464,True,tempered_reward,60,0.1,7.119271521121018e-05,False
79,0.7216921400345856,True,tempered_reward,60,0.1,-3.415109455934817e-05,False
80,0.7177396482810402,True,tempered_reward,60,0.1,4.2330077534846744e-07,False
81,0.7186167264680343,True,tempered_reward,60,0.1,4.8577339480696905e-06,False
82,0.7166300912261561,True,tempered_reward,60,0.1,-6.0615913871997494e-05,False
83,0.7141798180752086,True,tempered_reward,60,0.1,-3.0428952440303415e-05,False
84,0.7114380352917145,True,tempered_reward,60,0.1,6.897694277395542e-05,False
85,0.7154346937719237,False,tempered_reward,60,0.1,-6.0348654038866465e-06,False
86,0.7176597985679265,True,tempered_reward,60,0.1,0.0001663278099689432,False
87,0.7129813275288793,False,tempered_reward,60,0.1,-7.291614309939224e-05,False
88,0.723420605064643,True,tempered_reward,60,0.1,-6.296055592006448e-05,False
89,0.710292600968656,False,tempered_reward,60,0.1,-0.00017324870882150326,False
90,0.6990606394316886,False,tempered_reward,60,0.1,-0.00017266051452651993,False
91,0.7159494582263064,False,tempered_reward,60,0.1,0.00028968764975878156,False
92,0.7045124866665475,False,tempered_reward,60,0.1,0.00017445527291909773,False
93,0.7125492993470319,False,tempered_reward,60,0.1,-0.00020865683687508,False
94,0.7176676982033412,False,tempered_reward,60,0.1,0.0007360028328868766,False
95,0.6978859399274031,False,tempered_reward,60,0.1,-0.00093615546586443,False
96,0.7320346744129187,True,tempered_reward,60,0.1,0.0007843138831033159,False
97,0.7419623434563568,True,tempered_reward,60,0.1,-0.0005227472377785388,False
98,0.7304114967498513,False,tempered_reward,60,0.1,-0.00028641746815793084,False
99,0.7148573496402297,False,tempered_reward,60,0.1,0.0011343866538390277,False
100,0.7224655784662858,False,tempered_reward,60,0.1,-0.0007938359807302749,False
101,0.7236015073331186,False,tempered_reward,60,0.1,0.00024309437604756086,False
102,0.7150360164417592,False,tempered_reward,60,0.1,-0.000619503787752305,False
103,0.7310591779911987,False,tempered_reward,60,0.1,-0.00011724951533646129,False
104,0.7551569644380415,True,tempered_reward,60,0.1,0.0013287359135100095,False
105,0.7544551236201317,False,tempered_reward,60,0.1,-0.00030351869143887546,False
106,0.7359688589614369,False,tempered_reward,60,0.1,6.105538995584969e-05,False
107,0.6990911470589591,False,tempered_reward,60,0.1,-0.0015609611131418362,False
108,0.7381646568023403,False,tempered_reward,60,0.1,0.001023306350083621,False
109,0.7701715056182705,True,tempered_reward,60,0.1,0.000861134094580011,False
110,0.7327376203414394,False,tempered_reward,60,0.1,-0.0017037412529829691,False
111,0.7544260292868797,False,tempered_reward,60,0.1,0.0011978700657131617,False
112,0.7448997613555408,False,tempered_reward,60,0.1,0.0004279853038339184,False
113,0.7639207844472761,False,tempered_reward,60,0.1,-0.00030410400765886933,False
114,0.7394941411397512,False,tempered_reward,60,0.1,0.00017827326009459872,False
115,0.7878936637054434,True,tempered_reward,60,0.1,0.000622125396470354,False
116,0.7919008519465877,True,tempered_reward,60,0.1,0.0002761280999147168,False
117,0.716570731109243,False,tempered_reward,60,0.1,-0.001132713251695359,False
118,0.6833273652339021,False,tempered_reward,60,0.1,0.00043870624707440333,False
119,0.7242448114966124,False,tempered_reward,60,0.1,-0.0002254425622080151,False
120,0.7224840685428975,False,tempered_reward,60,0.1,-0.0009708283683551552,False
121,0.7211070378650224,False,tempered_reward,60,0.1,0.0008689988077561883,False
122,0.6985909141255504,False,tempered_reward,60,0.1,0.0008742244665866909,False
123,0.7924090033764933,True,tempered_reward,60,0.1,0.0007259219650249412,False
124,0.7358147043519833,False,tempered_reward,60,0.1,-0.0019006378941486212,False
125,0.7420205786343903,False,tempered_reward,60,0.1,0.0006686802431021913,False
126,0.7739629889087364,True,tempered_reward,60,0.1,0.0003842227327853572,False
127,0.7636517614893287,False,tempered_reward,60,0.1,-0.000544267904576005,False
128,0.763064991828013,False,tempered_reward,60,0.1,-0.0003415417489296376,False
129,0.8310529505869515,True,tempered_reward,60,0.1,0.000514264720526364,False
130,0.772719600855124,False,tempered_reward,60,0.1,-0.001275684433918317,False
131,0.7755884385575408,True,tempered_reward,60,0.1,0.000997163488811209,False
132,0.7653293293655017,False,tempered_reward,60,0.1,-0.0003974139317244163,False
133,0.7684022822609963,True,tempered_reward,60,0.1,0.0007887043497560568,False
134,0.7855125937174565,True,tempered_reward,60,0.1,0.00015349037489327996,False
135,0.8119844042581582,True,tempered_reward,60,0.1,-0.0005744111454481394,False
136,0.7799419961003199,True,tempered_reward,60,0.1,-8.590991383377045e-05,False
137,0.7077472281275738,False,tempered_reward,60,0.1,-0.00036790255841251396,False
138,0.7167367127063724,False,tempered_reward,60,0.1,0.00048174176456576475,False
139,0.761613713777645,False,tempered_reward,60,0.1,-7.551199841667559e-05,False
140,0.8013393517773417,True,tempered_reward,60,0.1,0.0010851841855340919,False
141,0.7858735920780089,True,tempered_reward,60,0.1,-0.0009725864557438938,False
142,0.7627127764963636,False,tempered_reward,60,0.1,-0.0012063963031810991,False
143,0.8022083586618944,True,tempered_reward,60,0.1,0.0017784221568078278,False
144,0.7591245820854077,False,tempered_reward,60,0.1,9.560724970875863e-05,False
145,0.8232070702659885,True,tempered_reward,60,0.1,0.0002686258357228651,False
146,0.7627781917820263,False,tempered_reward,60,0.1,-0.0002757942596350427,False
147,0.7288285409191702,False,tempered_reward,60,0.1,-0.000635768053930171,False
148,0.8106585698735943,True,tempered_reward,60,0.1,0.00017019243804440123,False
149,0.7775367928093364,True,tempered_reward,60,0.1,8.75213951668304e-05,False
150,0.736735094604358,False,tempered_reward,60,0.1,-0.0005089566851178321,False
151,0.7331399367975603,False,tempered_reward,60,0.1,0.0006326526806970452,False
152,0.7661746409670767,False,tempered_reward,60,0.1,-0.0005861954853638736,False
153,0.8104628853589213,True,tempered_reward,60,0.1,0.0006379358343437243,False
154,0.7993399441424889,True,tempered_reward,60,0.1,0.0003055034245722121,False
155,0.8022405321196522,True,tempered_reward,60,0.1,-0.0005460983570223324,False
156,0.7755658730612408,True,tempered_reward,60,0.1,0.0008370539860021916,False
157,0.803085801681897,True,tempered_reward,60,0.1,-0.0007738853879225849,False
158,0.7838595037530305,True,tempered_reward,60,0.1,0.0001861881984625206,False
159,0.7574321236531014,False,tempered_reward,60,0.1,-0.0014123400726870701,False
