window_index,start_episode,end_episode,reward_mean,reward_variance,success_rate,cumulative_reward,switches,compute_cost_mean,recovery_time,learning_progress_mean,utility_reward_mean,utility_reward_variance,utility_compute_cost,utility_switch_cost
0,0,17,0.946816857969095,0.00227819051862267,1.0,17.04270344344371,0,0.12000000000000001,0.0,0.0005521464479036727,0.946816857969095,0.00227819051862267,0.12000000000000001,0.0
1,1,18,0.9539190393610506,0.002016976172170077,1.0,17.17054270849891,0,0.12000000000000001,0.0,2.01180854273307e-06,0.9539190393610506,0.002016976172170077,0.12000000000000001,0.0
2,2,19,0.9614076184800118,0.00241721567310985,1.0,17.30533713264021,0,0.12000000000000001,0.0,6.122441823553152e-09,0.9614076184800118,0.00241721567310985,0.12000000000000001,0.0
3,3,20,0.9646639297567722,0.0019647042292557483,1.0,17.3639507356219,0,0.12000000000000001,0.0,1.8632137359350513e-11,0.9646639297567722,0.0019647042292557483,0.12000000000000001,0.0
4,4,21,0.9647244905268454,0.0019693714894474866,1.0,17.365040829483217,0,0.12000000000000001,0.0,5.670189346110328e-14,0.9647244905268454,0.0019693714894474866,0.12000000000000001,0.0
5,5,22,0.9656910356436952,0.0019976880172333667,1.0,17.382438641586514,0,0.12000000000000001,0.0,1.720284969469687e-16,0.9656910356436952,0.0019976880172333667,0.12000000000000001,0.0
6,6,23,0.9654692224158256,0.0020039083728184436,1.0,17.37844600348486,0,0.12000000000000001,0.0,0.0,0.9654692224158256,0.0020039083728184436,0.12000000000000001,0.0
7,7,24,0.9674914625212833,0.0018049603645720455,1.0,17.4148463253831,0,0.12000000000000001,0.0,0.0,0.9674914625212833,0.0018049603645720455,0.12000000000000001,0.0
8,8,25,0.9645070673433628,0.0018609633774318115,1.0,17.36112721218053,0,0.12000000000000001,0.0,0.0,0.9645070673433628,0.0018609633774318115,0.12000000000000001,0.0
9,9,26,0.9671436635105657,0.0018010037024844122,1.0,17.408585943190182,0,0.12000000000000001,0.0,0.0,0.9671436635105657,0.0018010037024844122,0.12000000000000001,0.0
10,10,27,0.9705229212519986,0.0012845646017730127,1.0,17.469412582535973,0,0.12000000000000001,0.0,0.0,0.9705229212519986,0.0012845646017730127,0.12000000000000001,0.0
11,11,28,0.9676257185883443,0.0011950953003272591,1.0,17.417262934590198,0,0.12000000000000001,0.0,0.0,0.9676257185883443,0.0011950953003272591,0.12000000000000001,0.0
12,12,29,0.9646840458932355,0.0009822706542101842,1.0,17.36431282607824,0,0.12000000000000001,0.0,0.0,0.9646840458932355,0.0009822706542101842,0.12000000000000001,0.0
13,13,30,0.9698781580580893,0.001415487851169706,1.0,17.457806845045607,0,0.12000000000000001,0.0,0.0,0.9698781580580893,0.001415487851169706,0.12000000000000001,0.0
