sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
127,1,knn_regressor,knn_regressor,stay,False,recent_leader_warmup_same,0.0,0.001,Stay after warmup because the current strategy is already the recent leader.
191,2,knn_regressor,knn_regressor,stay,False,recent_leader_same,0.0,0.001,Stay because the current strategy remains the recent block leader.
255,3,knn_regressor,knn_regressor,stay,False,recent_leader_same,0.0,0.001,Stay because the current strategy remains the recent block leader.
319,4,knn_regressor,knn_regressor,stay,False,recent_leader_same,0.0,0.001,Stay because the current strategy remains the recent block leader.
383,5,knn_regressor,lin_lr_0_01,stay,False,recent_leader_incumbent_floor,0.023196631941623358,0.001,Stay because the candidate fails the incumbent floor check: 0.817145 + 0.001000 < 0.831368.
447,6,knn_regressor,lin_lr_0_01,stay,False,recent_leader_incumbent_floor,0.019004950677206534,0.001,Stay because the candidate fails the incumbent floor check: 0.798473 + 0.001000 < 0.813332.
511,7,knn_regressor,knn_regressor,stay,False,recent_leader_same,0.0,0.001,Stay because the current strategy remains the recent block leader.
575,8,knn_regressor,pa_regressor,stay,False,recent_leader_incumbent_floor,0.02206440770269591,0.001,Stay because the candidate fails the incumbent floor check: 0.796299 + 0.001000 < 0.820478.
639,9,knn_regressor,lin_lr_0_002,stay,False,recent_leader_incumbent_floor,0.035102769400913836,0.001,Stay because the candidate fails the incumbent floor check: 0.802827 + 0.001000 < 0.824924.
703,10,knn_regressor,lin_lr_0_002,stay,False,recent_leader_incumbent_floor,0.028749638758704288,0.001,Stay because the candidate fails the incumbent floor check: 0.808701 + 0.001000 < 0.825622.
767,11,knn_regressor,lin_lr_0_002,stay,False,recent_leader_incumbent_floor,0.033223658858748895,0.001,Stay because the candidate fails the incumbent floor check: 0.811034 + 0.001000 < 0.823910.
831,12,knn_regressor,pa_regressor,stay,False,recent_leader_incumbent_floor,0.0471163178045082,0.001,Stay because the candidate fails the incumbent floor check: 0.808086 + 0.001000 < 0.822274.
895,13,knn_regressor,lin_lr_0_002,switch,True,recent_leader_advantage,0.0727150596341618,0.001,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.853085 - 0.780370 = 0.072715.
959,14,lin_lr_0_002,lin_lr_0_002,stay,False,recent_leader_cooldown,0.0,0.001,Stay because the controller is within the post-switch cooldown window: 1 block(s) remaining.
1023,15,lin_lr_0_002,knn_regressor,switch,True,recent_leader_advantage,0.01794336907984717,0.001,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.845057 - 0.827114 = 0.017943.
1087,16,knn_regressor,knn_regressor,stay,False,recent_leader_cooldown,0.0,0.001,Stay because the controller is within the post-switch cooldown window: 1 block(s) remaining.
1151,17,knn_regressor,pa_regressor,stay,False,recent_leader_incumbent_floor,0.02938212203144741,0.001,Stay because the candidate fails the incumbent floor check: 0.810741 + 0.001000 < 0.816392.
1215,18,knn_regressor,pa_regressor,stay,False,recent_leader_incumbent_floor,0.050892798416519724,0.001,Stay because the candidate fails the incumbent floor check: 0.811858 + 0.001000 < 0.814152.
