episode_index,reward,success,active_strategy,steps,compute_cost,learning_progress,fallback_triggered
83,0.43179295454547534,False,greedy_reward,60,0.08,-6.103451077876798e-15,False
84,0.4354587450527005,False,greedy_reward,60,0.08,-1.9151347174783951e-16,False
85,0.4324406789019679,False,greedy_reward,60,0.08,0.0,False
86,0.4343211185010641,False,greedy_reward,60,0.08,0.0,False
87,0.43352309352220797,False,greedy_reward,60,0.08,0.0,False
88,1.0127232787234821,True,drift_aware,60,0.18,0.0,False
89,1.0134182031950831,True,drift_aware,60,0.18,0.0,False
90,1.012228161927108,True,drift_aware,60,0.18,0.0,False
91,1.0156593305854773,True,drift_aware,60,0.18,0.0,False
92,1.0145697527526207,True,drift_aware,60,0.18,0.0,False
93,1.014149577378613,True,drift_aware,60,0.18,0.0,False
94,1.0164753310605525,True,drift_aware,60,0.18,0.0,False
95,1.0142128108673534,True,drift_aware,60,0.18,0.0,False
96,1.0133249238428694,True,drift_aware,60,0.18,0.0,False
97,1.0139661049374336,True,drift_aware,60,0.18,0.0,False
98,1.0139523712192837,True,drift_aware,60,0.18,0.0,False
99,1.0112104709018663,True,drift_aware,60,0.18,0.0,False
100,1.0149756999657962,True,drift_aware,60,0.18,0.0,False
101,1.0147328643279019,True,drift_aware,60,0.18,0.0,False
102,1.013897214427932,True,drift_aware,60,0.18,0.0,False
103,1.0150566517121573,True,drift_aware,60,0.18,0.0,False
104,1.0153930276466407,True,drift_aware,60,0.18,0.0,False
105,1.0149983476290505,True,drift_aware,60,0.18,0.0,False
106,1.0128023215102786,True,drift_aware,60,0.18,0.0,False
107,1.0133019583296223,True,drift_aware,60,0.18,0.0,False
108,1.0157652807395614,True,drift_aware,60,0.18,0.0,False
109,1.0150072141048225,True,drift_aware,60,0.18,0.0,False
110,1.0157273799442545,True,drift_aware,60,0.18,0.0,False
111,1.0149055976068364,True,drift_aware,60,0.18,0.0,False
112,1.0130741736275344,True,drift_aware,60,0.18,0.0,False
113,1.0153609412703635,True,drift_aware,60,0.18,0.0,False
114,1.0131420281503014,True,drift_aware,60,0.18,0.0,False
115,1.015076267473436,True,drift_aware,60,0.18,0.0,False
116,1.015040753716056,True,drift_aware,60,0.18,0.0,False
117,1.0151210230428784,True,drift_aware,60,0.18,0.0,False
118,1.0146793508730723,True,drift_aware,60,0.18,0.0,False
119,1.0132073758243805,True,drift_aware,60,0.18,0.0,False
120,1.014658431561161,True,drift_aware,60,0.18,0.0,False
121,1.011724566678669,True,drift_aware,60,0.18,0.0,False
122,1.0137612565243352,True,drift_aware,60,0.18,0.0,False
123,1.0124387659135012,True,drift_aware,60,0.18,0.0,False
124,1.0135306250207454,True,drift_aware,60,0.18,0.0,False
125,1.0132159168306427,True,drift_aware,60,0.18,0.0,False
126,1.0126473035975485,True,drift_aware,60,0.18,0.0,False
127,1.0152172631584002,True,drift_aware,60,0.18,0.0,False
128,1.0130347849647026,True,drift_aware,60,0.18,0.0,False
129,1.014192028231517,True,drift_aware,60,0.18,0.0,False
130,1.014588936234129,True,drift_aware,60,0.18,0.0,False
131,1.0126071844974123,True,drift_aware,60,0.18,0.0,False
132,1.0136699119336041,True,drift_aware,60,0.18,0.0,False
133,1.0161403465199945,True,drift_aware,60,0.18,0.0,False
134,1.0147937283912036,True,drift_aware,60,0.18,0.0,False
135,1.01520333635171,True,drift_aware,60,0.18,0.0,False
136,1.0134214181662602,True,drift_aware,60,0.18,0.0,False
137,1.0144787688289765,True,drift_aware,60,0.18,0.0,False
138,1.013885831714386,True,drift_aware,60,0.18,0.0,False
139,1.0119601575378276,True,drift_aware,60,0.18,0.0,False
140,1.0151850416846036,True,drift_aware,60,0.18,0.0,False
141,1.0161472251250665,True,drift_aware,60,0.18,0.0,False
142,1.0142996238270199,True,drift_aware,60,0.18,0.0,False
143,1.0151532030416786,True,drift_aware,60,0.18,0.0,False
144,1.0158130414589714,True,drift_aware,60,0.18,0.0,False
145,1.012129305321973,True,drift_aware,60,0.18,0.0,False
146,1.0154049983804454,True,drift_aware,60,0.18,0.0,False
147,1.0139158232959036,True,drift_aware,60,0.18,0.0,False
148,1.014333994550442,True,drift_aware,60,0.18,0.0,False
149,1.0172811605415724,True,drift_aware,60,0.18,0.0,False
