window_index,start_episode,end_episode,reward_mean,reward_variance,success_rate,cumulative_reward,switches,compute_cost_mean,recovery_time,learning_progress_mean,utility_reward_mean,utility_reward_variance,utility_compute_cost,utility_switch_cost
63,63,78,1.1398733888870036,1.8576952597705102e-06,1.0,18.237974222192058,0,0.05,0.0,0.0,1.1398733888870036,1.8576952597705102e-06,0.05,0.0
64,64,79,1.1398825312729843,1.8514270035773044e-06,1.0,18.23812050036775,0,0.05,0.0,0.0,1.1398825312729843,1.8514270035773044e-06,0.05,0.0
65,65,80,1.1398391960250764,1.9166018259602077e-06,1.0,18.237427136401223,0,0.05,0.0,0.0,1.1398391960250764,1.9166018259602077e-06,0.05,0.0
66,66,81,1.1395694722476764,1.4247829461415192e-06,1.0,18.23311155596282,0,0.05,0.0,0.0,1.1395694722476764,1.4247829461415192e-06,0.05,0.0
67,67,82,1.1395669306628027,1.4289145916387993e-06,1.0,18.233070890604843,0,0.05,0.0,0.0,1.1395669306628027,1.4289145916387993e-06,0.05,0.0
68,68,83,1.1396471594032818,1.6268508351644755e-06,1.0,18.234354550452508,0,0.05,0.0,0.0,1.1396471594032818,1.6268508351644755e-06,0.05,0.0
69,69,84,1.1396419402782423,1.6239082923819547e-06,1.0,18.234271044451877,0,0.05,0.0,0.0,1.1396419402782423,1.6239082923819547e-06,0.05,0.0
70,70,85,1.1396658403723536,1.6246096975727093e-06,1.0,18.234653445957658,0,0.05,0.0,0.0,1.1396658403723536,1.6246096975727093e-06,0.05,0.0
71,71,86,1.1396333464174715,1.6237696096548338e-06,1.0,18.234133542679544,0,0.05,0.0,0.0,1.1396333464174715,1.6237696096548338e-06,0.05,0.0
72,72,87,1.139854358421144,1.3011300046743182e-06,1.0,18.237669734738304,0,0.05,0.0,0.0,1.139854358421144,1.3011300046743182e-06,0.05,0.0
73,73,88,1.1398388752193644,1.3382839653438015e-06,1.0,18.23742200350983,0,0.05,0.0,0.0,1.1398388752193644,1.3382839653438015e-06,0.05,0.0
74,74,89,1.1398640202077355,1.2868837939599525e-06,1.0,18.237824323323768,0,0.05,0.0,0.0,1.1398640202077355,1.2868837939599525e-06,0.05,0.0
75,75,90,1.1398356718409726,1.2074171349698735e-06,1.0,18.23737074945556,0,0.05,0.0,0.0,1.1398356718409726,1.2074171349698735e-06,0.05,0.0
76,76,91,1.1396187548640484,1.2501037688640092e-06,1.0,18.233900077824774,0,0.05,0.0,0.0,1.1396187548640484,1.2501037688640092e-06,0.05,0.0
77,77,92,1.1397781945394758,1.8162797802428516e-06,1.0,18.236451112631613,0,0.05,0.0,0.0,1.1397781945394758,1.8162797802428516e-06,0.05,0.0
78,78,93,1.1396699115628512,1.5815785466556856e-06,1.0,18.23471858500562,0,0.05,0.0,0.0,1.1396699115628512,1.5815785466556856e-06,0.05,0.0
79,79,94,1.139798412858774,1.5493154794408807e-06,1.0,18.236774605740383,0,0.05,0.0,0.0,1.139798412858774,1.5493154794408807e-06,0.05,0.0
80,80,95,1.139773856701049,1.5676981111032542e-06,1.0,18.236381707216783,0,0.05,0.0,0.0,1.139773856701049,1.5676981111032542e-06,0.05,0.0
81,81,96,1.1399780254086607,1.7798728106992803e-06,1.0,18.23964840653857,0,0.05,0.0,0.0,1.1399780254086607,1.7798728106992803e-06,0.05,0.0
82,82,97,1.1398929439634455,2.147064573522708e-06,1.0,18.23828710341513,0,0.05,0.0,0.0,1.1398929439634455,2.147064573522708e-06,0.05,0.0
83,83,98,1.1400599959246505,2.1788063318830268e-06,1.0,18.240959934794407,0,0.05,0.0,0.0,1.1400599959246505,2.1788063318830268e-06,0.05,0.0
84,84,99,1.1401247484795352,2.4259147224278056e-06,1.0,18.241995975672562,0,0.05,0.0,0.0,1.1401247484795352,2.4259147224278056e-06,0.05,0.0
