episode_index,reward,success,active_strategy,steps,compute_cost,learning_progress,fallback_triggered
0,0.756633157103641,True,tempered_reward,60,0.1,0.007555940615792004,False
1,0.8230091049681636,True,tempered_reward,60,0.1,0.000295178926939819,False
2,0.8228285316497174,True,tempered_reward,60,0.1,-0.0007350409653068897,False
3,0.836286325098494,True,tempered_reward,60,0.1,0.0006323028544365561,False
4,0.8493216771421775,True,tempered_reward,60,0.1,0.0009875810668662074,False
5,0.8258962751980303,True,tempered_reward,60,0.1,-0.0009546901804831069,False
6,0.8803879890679277,True,tempered_reward,60,0.1,0.0007802808027619364,False
7,0.7995668828740293,True,tempered_reward,60,0.1,-0.0012699268146128743,False
8,0.7968176420463421,True,tempered_reward,60,0.1,6.975508991147183e-05,False
9,0.7666232441662891,False,tempered_reward,60,0.1,1.722420585199188e-05,False
10,0.8236978724768457,True,tempered_reward,60,0.1,7.813205941532934e-05,False
11,0.855180701641719,True,tempered_reward,60,0.1,0.0006467424978464791,False
12,0.8096917764793903,True,tempered_reward,60,0.1,-5.039933164084724e-05,False
13,0.7927751348835325,True,tempered_reward,60,0.1,-0.0005586362260797247,False
14,0.861862764967516,True,tempered_reward,60,0.1,0.0008688624905306234,False
15,0.8189233555463084,True,tempered_reward,60,0.1,-0.0010475216120236182,False
16,0.8901166445922247,True,tempered_reward,60,0.1,0.001386458500876329,False
17,0.8305055099289408,True,tempered_reward,60,0.1,-0.0005992624738470028,False
18,0.8387182299308698,True,tempered_reward,60,0.1,0.0005073938233787379,False
19,0.7913721581057384,True,tempered_reward,60,0.1,-0.001159635843109493,False
20,0.8370376991228751,True,tempered_reward,60,0.1,-0.00027872331537796927,False
21,0.832461368497181,True,tempered_reward,60,0.1,0.0004207531776521722,False
22,0.8191647093310386,True,tempered_reward,60,0.1,0.0004635828959543342,False
23,0.8785569347883921,True,tempered_reward,60,0.1,0.0008743681888410108,False
24,0.8694074379060762,True,tempered_reward,60,0.1,-0.0007205325026587439,False
25,0.8699116604261431,True,tempered_reward,60,0.1,0.00010792491864599999,False
26,0.8467762382581815,True,tempered_reward,60,0.1,-7.521760874361627e-05,False
27,0.8367366404916271,True,tempered_reward,60,0.1,-0.0003635994485976457,False
28,0.7997253146022163,True,tempered_reward,60,0.1,-0.00028013472986105535,False
29,0.787698776258155,True,tempered_reward,60,0.1,-0.0002310184963777051,False
30,0.8273651634043442,True,tempered_reward,60,0.1,0.0011247064696379076,False
31,0.8296908004120015,True,tempered_reward,60,0.1,-0.0014515227656296018,False
32,0.8327444596190309,True,tempered_reward,60,0.1,0.00111927958701869,False
33,0.8658457292923811,True,tempered_reward,60,0.1,-0.00043969344657381336,False
34,0.8285869434637039,True,tempered_reward,60,0.1,0.00042928999994136795,False
35,0.8067732262689112,True,tempered_reward,60,0.1,-0.0008574405925024268,False
36,0.7855511773521856,True,tempered_reward,60,0.1,0.0001961281343534719,False
37,0.8327266749617619,True,tempered_reward,60,0.1,0.00018724244198101332,False
38,0.8730782172776669,True,tempered_reward,60,0.1,0.0013090284017718001,False
39,0.8610009197315244,True,tempered_reward,60,0.1,-0.0017079818975517358,False
40,0.8138190649671133,True,tempered_reward,60,0.1,6.92786245283905e-05,False
41,0.8686480667004614,True,tempered_reward,60,0.1,0.0008913839337989874,False
42,0.8358397421691692,True,tempered_reward,60,0.1,-0.0002136598616668687,False
43,0.8337942625520499,True,tempered_reward,60,0.1,0.0006879741974167538,False
44,0.8514954862508098,True,tempered_reward,60,0.1,-0.0006754190891244627,False
