sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
12671,98,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
12799,99,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.023468376401974578,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2774 - 0.2539 = 0.0235 >= 0.0150.
12927,100,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.04487200480368453,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3077 - 0.2628 = 0.0449 >= 0.0150.
13055,101,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.05994673722607413,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3262 - 0.2662 = 0.0599 >= 0.0150.
13183,102,softmax_lr_0_20,softmax_lr_0_20,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
13311,103,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.03957335387575045,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3140 - 0.2744 = 0.0396 >= 0.0150.
13439,104,knn_classifier,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.1748948632622619,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3978 - 0.2229 = 0.1749 >= 0.0150.
13567,105,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.11628238137627689,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3467 - 0.2305 = 0.1163 >= 0.0150.
13695,106,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
13823,107,knn_classifier,softmax_lr_0_10,stay,False,fixed_share_margin_too_small,0.013603674249281494,0.015,"Stay because the recovered Fixed-Share candidate is still too close to the incumbent: margin=0.0136, threshold=0.0150."
13951,108,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
14079,109,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.15447454171590963,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3491 - 0.1946 = 0.1545 >= 0.0150.
14207,110,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.23728746109328847,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.4418 - 0.2045 = 0.2373 >= 0.0150.
14335,111,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
14463,112,knn_classifier,softmax_lr_0_10,stay,False,fixed_share_margin_too_small,0.012577562345897242,0.015,"Stay because the recovered Fixed-Share candidate is still too close to the incumbent: margin=0.0126, threshold=0.0150."
14591,113,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
14719,114,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
14847,115,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
14975,116,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
15103,117,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
15231,118,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
15359,119,knn_classifier,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.1422241537902137,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3631 - 0.2209 = 0.1422 >= 0.0150.
15487,120,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.027629954133984613,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2840 - 0.2563 = 0.0276 >= 0.0150.
15615,121,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.019609163850582756,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3111 - 0.2915 = 0.0196 >= 0.0150.
15743,122,softmax_lr_0_20,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.10339122402821777,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3069 - 0.2035 = 0.1034 >= 0.0150.
15871,123,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.13138756817967845,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3908 - 0.2595 = 0.1314 >= 0.0150.
15999,124,knn_classifier,tree_classifier,switch,True,fixed_share_weight_advantage,0.019012589265127777,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2775 - 0.2585 = 0.0190 >= 0.0150.
16127,125,tree_classifier,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.0880720391294913,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2924 - 0.2043 = 0.0881 >= 0.0150.
16255,126,softmax_lr_0_10,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.09903952919814299,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2999 - 0.2009 = 0.0990 >= 0.0150.
16383,127,softmax_lr_0_20,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.059850199275418736,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3289 - 0.2690 = 0.0599 >= 0.0150.
16511,128,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.0994712088838835,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3108 - 0.2113 = 0.0995 >= 0.0150.
16639,129,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
