sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
18303,142,sgd_lr_0_001,sgd_lr_0_0005,switch,True,recent_leader_advantage,0.0005101990548189717,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.560169 - 0.559659 = 0.000510.
18431,143,sgd_lr_0_0005,sgd_lr_0_001,switch,True,recent_leader_advantage,0.018830285915172662,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.733465 - 0.714634 = 0.018830.
18559,144,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
18687,145,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
18815,146,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
18943,147,sgd_lr_0_001,sgd_lr_0_0005,stay,False,recent_leader_margin_too_small,0.00025657649004018346,0.0005,Stay because the recent leader advantage is below the switching margin: 0.000257 < 0.000500.
19071,148,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
19199,149,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
19327,150,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
19455,151,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.010457524607542568,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.638673 - 0.628215 = 0.010458.
19583,152,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
19711,153,sgd_lr_0_0001,sgd_lr_0_0005,switch,True,recent_leader_advantage,0.002539596857708326,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.576086 - 0.573546 = 0.002540.
19839,154,sgd_lr_0_0005,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.000594167706495119,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.511816 - 0.511222 = 0.000594.
19967,155,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
20095,156,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.0033737503979850425,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.537381 - 0.534008 = 0.003374.
20223,157,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
20351,158,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.006752355632164364,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.567124 - 0.560372 = 0.006752.
20479,159,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
20607,160,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.01556020401643432,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.737016 - 0.721455 = 0.015560.
20735,161,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
20863,162,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
20991,163,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.013863736594664111,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.633712 - 0.619848 = 0.013864.
21119,164,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
21247,165,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
21375,166,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
21503,167,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
